index,aweme_id,desc,author_nickname,author_sec_uid,create_time,digg_count,comment_count,share_count,play_count,url
26,7524604068955770147,20250年最新的变声器教程 最详细的变声器教程，堪称保姆级#变声器 #教程,糖豆酱（变声版）,MS4wLjABAAAAYfJkAVfNzxqL_2jF4rlU5VeUoqLG4lp-gb7FzuS5WfM,2025-07-08T07:06:52.000Z,32404,3720,4397,0,https://www.douyin.com/video/7524604068955770147
27,7329471526154013971,使用变速器骗好兄弟！ #我的世界 #渣渣辉TD #整活 #变声器,渣渣辉TD,MS4wLjABAAAAs_krptWbBqXDYBmzpLcuLmqrxlnM9NunZTZoIZT7SGRlZ8GOyc1pUjEuEGCsYnqM,2024-01-29T10:53:08.000Z,166591,7338,12171,0,https://www.douyin.com/video/7329471526154013971
28,7494312700344913163,说！能不能给阿玛发把枪！ #无畏契约  #瓦学弟  #无畏契约ai变声 #变声器 @As电竞（无畏契约）,哀酱（无畏契约),MS4wLjABAAAAuWuHrdzNAQZpri75mNHtHTE5ISd8nvlEM2x4d9CoOjJU2JqStmXnfihgHiLxvoLG,2025-04-18T03:00:00.000Z,485710,8623,426094,0,https://www.douyin.com/video/7494312700344913163
29,7644008059355017350,"教程第一步是@KK键盘 这个
#网络沟通迷惑行为 #平台聊天记录 #变声器",农村忧郁总裁,MS4wLjABAAAAcccHg3RGQti1xsOP4MF0RCMJT5CWuDIAeueW7QNhiKs,2026-05-26T01:35:17.000Z,4138,2982,2268,0,https://www.douyin.com/video/7644008059355017350
30,7610361565422930633,这个小火苗变声器真是太好用了，快试试吧！#变声 #整蛊 #游戏日常,武汉小阿晶科技推广号1,MS4wLjABAAAAxVo5W1FZaU8MMtATvyIX-GdXed8SN_4OVThGfVxZnRo,2026-02-24T09:29:48.000Z,73,1,4,0,https://www.douyin.com/video/7610361565422930633
31,7508280938293366051,"给大家分享一个女变男 男变女的变声软件很不错的 
低延迟多种模型音色随意切换，开黑吃鸡必备
动作蒗斯甑镢癖多好
声音效果不错很喜欢 声音也是非常好#变声器 #变声器吃鸡 #变声器软件",久久学长,MS4wLjABAAAAdzLzDYybykMe_qcs6x32iLPH0NDpa0uaZOgalG379vuahsnlA6kUPrhE85HA_t67,2025-05-25T07:25:11.000Z,287,190,4675,0,https://www.douyin.com/video/7508280938293366051
32,7494576169388444987,实锤了！变声器的重要性！ #名侦探柯南 #工藤新一 #变声器 #蝴蝶结变声器 #配音,声物课,MS4wLjABAAAAybYBfH_U602BFSxYXzLWCSn27d4WpJEYCXvCdvrJYf8,2025-04-18T09:03:25.000Z,145979,2994,30926,0,https://www.douyin.com/video/7494576169388444987
33,7652681345156768357,从夯到拉 锐评一下手机变声器@叮咚变声器 #从夯到拉排名 #内容过于真实 #夯爆了 #手机变声器 #变声器,嘻嘻,MS4wLjABAAAA6zfSJvMpmuD7eiDt-C7GSmzvJnaH32AMBBjmCCU41xA,2026-06-18T10:32:03.000Z,72,16,2,0,https://www.douyin.com/video/7652681345156768357
34,7564017651414191401,动作砾蔻钌钋锭多好。变声器？#变声器 #变声器吃鸡 ios安卓变声器最新版 让宝子们在手机上就能做到自己调声 聊天试试变设声 游戏实时变声 宝子们快来一起试试吧#干货分享 #重要事情说三遍,布丁甜甜~,MS4wLjABAAAAEkVhJOZXUXeUg3adxswd1ntx63lOpJ3PveEw7Cuk4EQEFRNJUZ3u4vRJ8ovYEkuj,2025-10-22T12:11:41.000Z,702,253,6641,0,https://www.douyin.com/video/7564017651414191401
35,7494312700344913163,说！能不能给阿玛发把枪！ #无畏契约  #瓦学弟  #无畏契约ai变声 #变声器 @As电竞（无畏契约）,哀酱（无畏契约),MS4wLjABAAAAuWuHrdzNAQZpri75mNHtHTE5ISd8nvlEM2x4d9CoOjJU2JqStmXnfihgHiLxvoLG,2025-04-18T03:00:00.000Z,485710,8623,426094,0,https://www.douyin.com/video/7494312700344913163
36,7644008059355017350,"教程第一步是@KK键盘 这个
#网络沟通迷惑行为 #平台聊天记录 #变声器",农村忧郁总裁,MS4wLjABAAAAcccHg3RGQti1xsOP4MF0RCMJT5CWuDIAeueW7QNhiKs,2026-05-26T01:35:17.000Z,4138,2982,2268,0,https://www.douyin.com/video/7644008059355017350
37,7494576169388444987,实锤了！变声器的重要性！ #名侦探柯南 #工藤新一 #变声器 #蝴蝶结变声器 #配音,声物课,MS4wLjABAAAAybYBfH_U602BFSxYXzLWCSn27d4WpJEYCXvCdvrJYf8,2025-04-18T09:03:25.000Z,145979,2994,30926,0,https://www.douyin.com/video/7494576169388444987
38,7610361565422930633,这个小火苗变声器真是太好用了，快试试吧！#变声 #整蛊 #游戏日常,武汉小阿晶科技推广号1,MS4wLjABAAAAxVo5W1FZaU8MMtATvyIX-GdXed8SN_4OVThGfVxZnRo,2026-02-24T09:29:48.000Z,73,1,4,0,https://www.douyin.com/video/7610361565422930633
39,7652681345156768357,从夯到拉 锐评一下手机变声器@叮咚变声器 #从夯到拉排名 #内容过于真实 #夯爆了 #手机变声器 #变声器,嘻嘻,MS4wLjABAAAA6zfSJvMpmuD7eiDt-C7GSmzvJnaH32AMBBjmCCU41xA,2026-06-18T10:32:03.000Z,72,16,2,0,https://www.douyin.com/video/7652681345156768357
40,7564017651414191401,动作砾蔻钌钋锭多好。变声器？#变声器 #变声器吃鸡 ios安卓变声器最新版 让宝子们在手机上就能做到自己调声 聊天试试变设声 游戏实时变声 宝子们快来一起试试吧#干货分享 #重要事情说三遍,布丁甜甜~,MS4wLjABAAAAEkVhJOZXUXeUg3adxswd1ntx63lOpJ3PveEw7Cuk4EQEFRNJUZ3u4vRJ8ovYEkuj,2025-10-22T12:11:41.000Z,702,253,6641,0,https://www.douyin.com/video/7564017651414191401
41,7644346818238762240,人类到什么时候才能能白灯泡的花语！ #青年创作者成长计划#内容过于真实#大学生#搞笑#抖音玩法合伙人,网吧信息差,MS4wLjABAAAAokpF28xzuEX1XD968NZhGTOytSqQbDBf0kPjRTeBtVyooNhnCicUdWZYMZh8oUpv,2026-05-26T23:30:12.000Z,340055,3236,42975,0,https://www.douyin.com/video/7644346818238762240
42,7328705361727327528,从来没有被骂的这么惨过... #整活   #骚操作,左手玩FPS,MS4wLjABAAAAIzH50ypkzQKFiMWavYUCqv2rk_EJoCP3XMTzv44FDKLFCrJB4UC7QX55yGUXV75p,2024-01-27T09:20:27.000Z,111976,1827,6150,0,https://www.douyin.com/video/7328705361727327528
43,7647792972582358282,挑战用变声器整蛊魔怔哥，这把给哥哥迷晕了#和平精英地铁逃生 #和平精英七周年 #和平精英越打越年轻 #大饼变声耳机,官梁🌨️地铁逃生,MS4wLjABAAAAJQqYhw3IJDhBg5MHYnUjsVYx6eohqhWmzebD1QQ9PSufYDRj9LsxMyq-aFGjH1Xv,2026-06-05T10:01:26.000Z,45584,871,2222,0,https://www.douyin.com/video/7647792972582358282
44,7515360345701043468,动作砾蔻钌钋锭多好。#变声器 #变声器吃鸡 ios安卓变声器最新版 让宝子们在手机上就能做到自己调声 聊天试试变设声 游戏实时变声 宝子们快来一起试试吧,布丁糖糖,MS4wLjABAAAAe8dz7I9yVaAas3LRdmVbGHI75iD5sLaelbOpjk1x0rj_wKRODPSSDXTlALaCVZtw,2025-06-13T09:16:35.000Z,4050,11868,49949,0,https://www.douyin.com/video/7515360345701043468
45,7416659189147241767,变声器一开，老鼠套快速变七套大佬 #和平精英战场进化  #和平精英地铁逃生,天成说游,MS4wLjABAAAAwENP6laUXpEEe84aTwFWFSFSlE1cLrQRajN-iCtGrH9TxT5RFKlGj3osRy6r32tF,2024-09-20T09:45:44.000Z,13634,831,746,0,https://www.douyin.com/video/7416659189147241767
46,7657201261879528755,别在到处找变声器调试了 现在变声器这个圈子真的挺乱的，别再被骗了，看完这个视频教你分辨假调试实录和真实变声。变声器的效果好坏就在于情绪，Ai模型最重要的是像真人，只有像真人， 那你用变声器才有意义。我们要坚决抵制配音造假，只做真实实时变声#rvc变声器 #变声器模型,抠脚（专业变声）,MS4wLjABAAAAJKaaRMETqgcPyKBQn1rJJ5HRog7dk2NyqYP_eZRPPn8,2026-06-30T14:51:49.000Z,174,24,19,0,https://www.douyin.com/video/7657201261879528755
47,7644191858826801893,《冷酷小鱼》kk键盘解锁会员版下载教程，kk键盘变声器教程来了，kk键盘唱歌变声器教程 #kk键盘 #Kk键盘变声器唱歌变不回去 #kk键盘苹果香变声器Kk键盘变声器怎么变回来kk键盘变声器唱歌 kk键盘唱歌变声器教程 kk键盘变声器怎么用kk键盘变声器声音 kk键盘变声器测评推荐 Rk键盘变声器功能 Kk变声器 kk变声器9块9kk变声器搞笑声音 KK键盘唱歌Kk键盘变声器测评 k揵盘变声鄙唱歌教程Kk键盘边唱边说话的辣於变南器kk键盘变声软件 微信语音变声器KK#Kk变声器教程 kk键盘变声器教程kk变声器趣味工具kk键盘语音包 KK键盘变声器怎么用教程 Kk键盘变声怎么用kk键盘变声器苹果 Kk键盘苹果怎么使用Kk键盘变声器唱歌是哪一个 kk变声器语音 Kk键盘变声器效果 Kk变声器唱歌Kk键盘变声器神器 kk键盘变声器苹果香 kk键盘变声器唱歌教学kk键盘变声器下载教程kk键盘下载安装入口kk键盘变声器设置,👉小鱼👈,MS4wLjABAAAAifbchipysvlwMDsvpwJMwu-3OYSe1Qr20fJU3OueYQVSn-t2vP5D9-0Xi8gmr4qL,2026-05-26T13:28:31.000Z,673,343,10308,0,https://www.douyin.com/video/7644191858826801893
48,7302008842236284210,天成又开变声器？萝莉音一出，敌人秒变小舔狗 #和平精英四排节 #和平精英狐妖免费皮肤 #天成说游,天成说游,MS4wLjABAAAAwENP6laUXpEEe84aTwFWFSFSlE1cLrQRajN-iCtGrH9TxT5RFKlGj3osRy6r32tF,2023-11-16T10:44:02.000Z,30669,3253,3575,0,https://www.douyin.com/video/7302008842236284210
49,7515360345701043468,动作砾蔻钌钋锭多好。#变声器 #变声器吃鸡 ios安卓变声器最新版 让宝子们在手机上就能做到自己调声 聊天试试变设声 游戏实时变声 宝子们快来一起试试吧,布丁糖糖,MS4wLjABAAAAe8dz7I9yVaAas3LRdmVbGHI75iD5sLaelbOpjk1x0rj_wKRODPSSDXTlALaCVZtw,2025-06-13T09:16:35.000Z,4050,11868,49949,0,https://www.douyin.com/video/7515360345701043468
50,7416659189147241767,变声器一开，老鼠套快速变七套大佬 #和平精英战场进化  #和平精英地铁逃生,天成说游,MS4wLjABAAAAwENP6laUXpEEe84aTwFWFSFSlE1cLrQRajN-iCtGrH9TxT5RFKlGj3osRy6r32tF,2024-09-20T09:45:44.000Z,13634,831,746,0,https://www.douyin.com/video/7416659189147241767
51,7657201261879528755,别在到处找变声器调试了 现在变声器这个圈子真的挺乱的，别再被骗了，看完这个视频教你分辨假调试实录和真实变声。变声器的效果好坏就在于情绪，Ai模型最重要的是像真人，只有像真人， 那你用变声器才有意义。我们要坚决抵制配音造假，只做真实实时变声#rvc变声器 #变声器模型,抠脚（专业变声）,MS4wLjABAAAAJKaaRMETqgcPyKBQn1rJJ5HRog7dk2NyqYP_eZRPPn8,2026-06-30T14:51:49.000Z,174,24,19,0,https://www.douyin.com/video/7657201261879528755
52,7644191858826801893,《冷酷小鱼》kk键盘解锁会员版下载教程，kk键盘变声器教程来了，kk键盘唱歌变声器教程 #kk键盘 #Kk键盘变声器唱歌变不回去 #kk键盘苹果香变声器Kk键盘变声器怎么变回来kk键盘变声器唱歌 kk键盘唱歌变声器教程 kk键盘变声器怎么用kk键盘变声器声音 kk键盘变声器测评推荐 Rk键盘变声器功能 Kk变声器 kk变声器9块9kk变声器搞笑声音 KK键盘唱歌Kk键盘变声器测评 k揵盘变声鄙唱歌教程Kk键盘边唱边说话的辣於变南器kk键盘变声软件 微信语音变声器KK#Kk变声器教程 kk键盘变声器教程kk变声器趣味工具kk键盘语音包 KK键盘变声器怎么用教程 Kk键盘变声怎么用kk键盘变声器苹果 Kk键盘苹果怎么使用Kk键盘变声器唱歌是哪一个 kk变声器语音 Kk键盘变声器效果 Kk变声器唱歌Kk键盘变声器神器 kk键盘变声器苹果香 kk键盘变声器唱歌教学kk键盘变声器下载教程kk键盘下载安装入口kk键盘变声器设置,👉小鱼👈,MS4wLjABAAAAifbchipysvlwMDsvpwJMwu-3OYSe1Qr20fJU3OueYQVSn-t2vP5D9-0Xi8gmr4qL,2026-05-26T13:28:31.000Z,673,343,10308,0,https://www.douyin.com/video/7644191858826801893
53,7302008842236284210,天成又开变声器？萝莉音一出，敌人秒变小舔狗 #和平精英四排节 #和平精英狐妖免费皮肤 #天成说游,天成说游,MS4wLjABAAAAwENP6laUXpEEe84aTwFWFSFSlE1cLrQRajN-iCtGrH9TxT5RFKlGj3osRy6r32tF,2023-11-16T10:44:02.000Z,30669,3253,3575,0,https://www.douyin.com/video/7302008842236284210
54,7635903042492059978,来变声器#剪辑教程 #剪辑录制,24K纯帅,MS4wLjABAAAAl8iL9pv_1oN8OmASlzU45At1VEFGyDSJEGsHwxMKpD_zZwygxbX2-N3HxN8KmRBE,2026-05-04T05:23:41.000Z,26,11,0,0,https://www.douyin.com/video/7635903042492059978
55,7647823848469056806,"用变声器让幻术带我得吃！ #和平精英越打越年轻 #和平精英地铁逃生
#大饼变声耳机",浪涛未尽,MS4wLjABAAAAaZ7qeuvZMugfnoCh3BTp9UdZnn0kyHdic5a_phJeD30,2026-06-05T09:39:00.000Z,87166,1310,2662,0,https://www.douyin.com/video/7647823848469056806
56,7271073876455558436,变声器装女人制裁网络男神,DK14,MS4wLjABAAAArRRrxZzU2Opibwn3OfWGq43PeOrxPKbatZY7laL5bNf5_iI0UOJIu2WsXp3g652J,2023-08-25T02:00:31.000Z,21627,3366,5297,0,https://www.douyin.com/video/7271073876455558436
57,7274066249737309503,变声器装女孩系列,DK14,MS4wLjABAAAArRRrxZzU2Opibwn3OfWGq43PeOrxPKbatZY7laL5bNf5_iI0UOJIu2WsXp3g652J,2023-09-02T03:32:22.000Z,24499,5259,9848,0,https://www.douyin.com/video/7274066249737309503
58,7620505541919877987,"#游戏#知识分享#电脑技巧 #实用小技巧 #声卡
玩游戏必须安排的一个整活小神器",路明非 （音频调试）,MS4wLjABAAAA1zRc7gNR0moBtTPwh1QgIoiD2gcctYNOV7D9-0oUVChOsnp4RfvmvdSB9uUfLEe_,2026-03-23T17:33:33.000Z,5223,435,2236,0,https://www.douyin.com/video/7620505541919877987
59,7645617304663521659,关掉kk键盘变声器教程来了#kk键盘#变声器#教程,Achybeoln,MS4wLjABAAAAWPJUHidWj8uYfGO51B_7PiMqbB8OwR-6bVwDhavZy8QLJ5RNTxm1yiGeYM-jwg40,2026-05-30T09:39:59.000Z,3762,242,722,0,https://www.douyin.com/video/7645617304663521659
60,7252265876655738168,这就是变声器的隐藏功能嘛？？？ #荣耀萤火计划  #王者荣耀  #变声器 ,高司令,MS4wLjABAAAAIFPKhUV_segU1VNDgieCvDk-u-lxLs9kdnv0p5E0wWdVg7hhGotq4qk97LlV4_wN,2023-07-05T09:35:42.000Z,258020,6726,13522,0,https://www.douyin.com/video/7252265876655738168
61,7510586706513923385,伏脂氵汓砼砯磔洞座。变声器？？#变声器 #变声器吃鸡 #变声器软件 #宝藏软件,喵喵爱分享,MS4wLjABAAAADtSWdqZ-fJQ05BXwR5j0zoz85dRlXKviIBAcPNw3ZmpNd0DnyrIPh6Phg9C6DIOb,2025-05-31T12:32:21.000Z,417,70,3554,0,https://www.douyin.com/video/7510586706513923385
62,7588137512159200102,《小泽的梦》氦气变声软件安卓ios下载教程，特效变音魔术师怎么下载#氦气变音  #特效变音魔术师下载教程 #特效变音魔术师 #氦气变音软件,江门,MS4wLjABAAAAJwcZMAhBIqXXBSgLkyws5LSyPrSmfO7Xi_LNWoNADXAbOpksGtHGXBxGNS2qtfMv,2025-12-26T12:09:02.000Z,1442,266,6386,0,https://www.douyin.com/video/7588137512159200102
