index,aweme_id,desc,author_nickname,author_sec_uid,create_time,digg_count,comment_count,share_count,play_count,url
11,BV1La7K64EU7,-,卫星节目影视,472829347,2026-06-22T10:26:53.000Z,13,16,1,896,https://www.bilibili.com/video/BV1La7K64EU7
12,BV1KjNn6DEBQ,-,美女剑豪带着烤肉莱了,24590803,2026-07-10T10:09:12.000Z,14,5,0,276,https://www.bilibili.com/video/BV1KjNn6DEBQ
13,BV1cEZjBtEpp,"博客地址https://blog.humorously.cn/archives/39
Docker地址https://hub.docker.com/r/hurryos/iptvs-app
求求你们点个三连吧！",快点Hurry,243835211,2026-02-14T05:52:32.000Z,767,424,93,23919,https://www.bilibili.com/video/BV1cEZjBtEpp
14,BV1iBEq6mEga,体育赛事+电视直播，飞牛 NAS 全打通？ IPTV 功能上手体验,飞牛fnOS,3546751629790134,2026-06-11T09:53:47.000Z,612,447,113,36365,https://www.bilibili.com/video/BV1iBEq6mEga
15,BV18W4y1b7wz,"https://www.youtube.com/watch?v=LTA0B437w_k&t=366s
通过抓包自家IPTV盒子的播放源，通过M3U播放列表实现内外网任何设置都可以播放自家的IPTV的直播电视。",Moore科技,456970784,2022-08-19T02:31:34.000Z,1072,238,369,126024,https://www.bilibili.com/video/BV18W4y1b7wz
16,BV1Ps4y1s7ww,"IPTV-Checker 汉化版：https://bittly.cc/2JroL
播放软件客户端： https://bittly.cc/sMufS
wtv去重复：https://bittly.cc/ng1YB
检测是否支持IPV6网络：https://bittly.cc/o5uQV
直播源大全（含ipv6）：https://bittly.cc/1KeWd",零度解说,625267185,2023-02-07T12:13:02.000Z,5388,437,1026,355589,https://www.bilibili.com/video/BV1Ps4y1s7ww
17,BV1oDNaedEgm,"产品名称：新魔百和
产品型号：M310H
移动IPTV很难评，没有广东4K超高清频道，标清 高清 超清信号全部都分开排序，换台也有点慢，而且正常看着电视会突然没信号……",牵着蜗牛一起旅行,140221132,2025-02-10T14:05:48.000Z,67,50,14,14438,https://www.bilibili.com/video/BV1oDNaedEgm
18,BV1XQwzetEcv,-,bili_818041112,3546657216006188,2025-01-19T04:59:24.000Z,8,2,0,3205,https://www.bilibili.com/video/BV1XQwzetEcv
19,BV1SY4y1G7Af,"自录
去年底把联通更换成了电信
所以缺了联通IPTV部分
不过联通的电视频道少得可怜
可以忽略（doge",BFSLEE,358964564,2022-06-15T21:32:58.000Z,169,183,29,53052,https://www.bilibili.com/video/BV1SY4y1G7Af
20,BV1v94y1V7pr,"服务器带宽不够用了，建议联通用户下载
https://ddns.byqwe.cn:23350/cu-iptv.m3u，以节约本人服务器带宽。
反向代理技术实现原理：https://www.bilibili.com/read/cv27675495
目前已通过反向代理允许全球ipv4的ip收看四川联通的iptv
m3u下载链接：https://ddns.byqwe.cn:23350/iptv.m3u
potplay下载链接：https://soft.byqwe.cn:23350/potplay.exe
安卓端kodi下载链接：https://soft.byqwe.cn:23350/kodi.apk",made_by_qwe,39793123,2023-11-07T13:13:41.000Z,368,117,119,55636,https://www.bilibili.com/video/BV1v94y1V7pr
21,BV1Ly5x6uEN5,2026 年 618 保姆级电视选购完整版！一帧画面讲透电视成像底层逻辑，深度科普色域、背光分区峰值亮度、原生刷新率、抗反光材质、观影尺寸五大核心参数，狠狠揭穿行业套路：色域面积比造假、噱头名词包装、假高刷营销乱象。全价位近百款机型横向实测横评，覆盖入门 / 中高端 / 高端 / 旗舰全档位，视频讲解了红米 X85、Vidda 发现 XMini 、海信E5S、创维A7H、Vidda 发现X 2027、雷鸟鹤7 26款、TCL T7L Ultra、Vidda 大玩家G7、海信E7S Pro、海信E8S Pro、海信E8Q、海信E8Q、创维A8H、创维A10H Pro、TCL Q9M Pro、TCL Q10M等型号，拆解 MiniLED、RGB-MiniLED、SQD、蓝光量子点各大技术差异，教你按客厅距离选尺寸、按观影场景挑抗反光，从原理到机型一站式讲透，看完再也不用被参数忽悠！,Wilson学长,13207529,2026-05-11T10:59:52.000Z,7549,816,1457,462334,https://www.bilibili.com/video/BV1Ly5x6uEN5
22,BV1AtN16JEUf,究竟是审核机构出了轨，还是运营商劈了腿？,是蜜糖星雨吖,698154008,2026-07-13T08:15:48.000Z,21,3,0,42,https://www.bilibili.com/video/BV1AtN16JEUf
23,BV1U5411U7UD,"链接：https://pan.baidu.com/s/1DtLi9a0h8WCC7u5P4YjkQg 
提取码：p04y
电信IPTV机顶盒 
型号:E900V21E
CPU型号:Hi3798(小颗粒的，散热片是一块铝片)
网卡型号:MT7668
理论上只要是同款芯片主板应该都是可以刷机的，因为手上只有这一款，没办法测试其他的.
刷机有风险,操作需谨慎，本教程不对操作中所造成的损失负责，软件包从互联网中下载，非本人制作不可作为商业用途.
如百度网盘下载慢请留言邮箱.
大家如有好的经验和建议欢迎评论区分享.",讲不信,167959209,2022-04-12T06:00:55.000Z,2012,365,367,263058,https://www.bilibili.com/video/BV1U5411U7UD
24,BV1jsJzzMEzC,接上期全网独一份旁路由模式IPTV观看教程后续教程，有问题评论区留言。,酱油大叔style,189809489,2025-05-21T08:07:25.000Z,369,219,85,30426,https://www.bilibili.com/video/BV1jsJzzMEzC
25,BV1gL4y1L7TA,"破案式推理，不仅要会设置，还仔细分析了背后的原理。

这个视频应该能让你彻底明白光猫设置问题，省的你再去网上搜索各种帖子，很多说的还不怎么全面。所以我就花了点时间，去研究了下光猫，做出这个视频，应该能帮到你。
很多人可能都会这2种操作，但可能没有深入思考过其背后的知识，（我）也没想到竟然还可以讲出来这么多知识。

视频制作不易，喜欢的同学，求一键三连！",领略技术的美,507757733,2022-04-14T10:21:34.000Z,7750,773,795,329050,https://www.bilibili.com/video/BV1gL4y1L7TA
26,BV1yN411y7yg,7.1.1 IPTV原理,IUV在线仿真,666653205,2023-05-26T01:51:40.000Z,12,3,5,2120,https://www.bilibili.com/video/BV1yN411y7yg
27,BV1jb4y1G7dC,"中国移动IPTV
坐标：广州
产品名称：咪咕盒子
产品型号：MGV2000",精密机械狂热,163065996,2023-12-25T14:10:52.000Z,104,157,15,23806,https://www.bilibili.com/video/BV1jb4y1G7dC
28,BV1Hb7Y65Eo7,-,Pan烁视频,412843726,2026-06-25T10:42:28.000Z,18,4,1,1384,https://www.bilibili.com/video/BV1Hb7Y65Eo7
29,BV1Xn5R67EUx,"本期视频解决精装房痛点：客厅电视柜只有 1 根网线，如何同时实现全屋有线 Mesh 组网 + IPTV 机顶盒直连，全程用中兴智慧生活app配置，新手也能跟着一步步操作。
✨ 核心方案亮点：
主路由直接弱电箱收纳，不占电视柜空间
单网线复用：同时传输 Mesh 数据 + IPTV 信号
2.5G 网口直接用，支持多子路由扩展，大户型可加交换机
APP 一键配置 IPTV，子路由自动 Mesh 配对，全程无复杂设置
适合：精装房 / 网线口不足 / 想做全屋有线回程又不想放弃 IPTV 的朋友。
# 全屋 WiFi 教程 #中兴星云 MAX #Mesh 组网 #IPTV 单线复用 #家庭网络改造 #弱电箱改造 #装修干货 #网络配置教程 #有线回程 #无线路由器推荐",极简智策,3546902517779013,2026-05-15T10:00:00.000Z,109,98,18,4029,https://www.bilibili.com/video/BV1Xn5R67EUx
30,BV1MiNyzNEqT,YouTube,bili_33744693136,1082431298,2025-06-21T05:41:31.000Z,46,9,3,7167,https://www.bilibili.com/video/BV1MiNyzNEqT
31,BV1mL411y7df,只要加一个交换机，家里所有的网线，既可上网又可看IPTV高清电视,账号已注销,1765873557,2023-03-13T05:36:05.000Z,355,63,52,53141,https://www.bilibili.com/video/BV1mL411y7df
32,BV1ZTttzbEzx,"正则表达式：ChannelName=""([^""]+)""|ChannelURL=""([^""]+)""
教程参考：恩山论坛mywinr、蠢黑通行",Oo天亮讲晚安O,171180492,2025-08-09T05:46:46.000Z,127,116,62,20093,https://www.bilibili.com/video/BV1ZTttzbEzx
33,BV1xktRznECS,-,bili_454336769,454336769,2025-08-12T05:26:12.000Z,23,9,0,4444,https://www.bilibili.com/video/BV1xktRznECS
34,BV17c7xz8Euf,"上级	EPG节目单
 https://epg.hicloud.co/epg.php
https://m3u.ibert.me/epg/fmml.xml
https://m3u.ibert.me/epg/112114_xyz.xml
https://m3u.ibert.me/epg/51zmt.xml
访问：IP+端口号+/manage.php
epg：IP+端口+/index.php
q群 1051467910  有什么不会的 可以直接问我",正经人谁还搞硬件啊,34325703,2025-05-30T14:49:14.000Z,609,104,130,61471,https://www.bilibili.com/video/BV17c7xz8Euf
35,BV1vtMg6VEP8,"本期资料💾
https://tmxk.pp.ua/d/17-sheng-ji-dockerbu-shu-phpyun-xing-jiao-cheng-xiang-mu-fen-xiang-guo-nei-gao-qing-zhi-bo/21",大亨2017,205839731,2026-07-08T11:48:34.000Z,63,21,6,1926,https://www.bilibili.com/video/BV1vtMg6VEP8
36,BV1TsTx6qEEf,优酷视频,乐乐3888,1588546295,2026-07-03T05:47:58.000Z,12,4,1,405,https://www.bilibili.com/video/BV1TsTx6qEEf
37,BV1vuxszCEZm,"录制自天津联通IPTV终端
尊重各频道所属电视台的版权
和上一期类似扫频相比，广播服务已经取消，部分频道也有变动
这换着台非得先弹出来天津联通自己的“假电视频道”、“广告”，就挺烦人的……
另外，还发现了两个假电视频道……
电视声音之外的噪音为家里几个鱼缸的噪音",东丽大道飞驰的风采,94377493,2025-10-04T02:46:52.000Z,19,10,1,5034,https://www.bilibili.com/video/BV1vuxszCEZm
38,BV1qaTh6TE7c,-,我爱吉林四平伊通,3690994308483733,2026-07-01T02:20:52.000Z,11,0,0,764,https://www.bilibili.com/video/BV1qaTh6TE7c
39,BV1RYtPzWEx6,以防你不知道在这波过后楚钧艾克就彻底成为IPTV：仅以此视频致敬Peyz在2024全球总决赛中使用寒冰射手打出的致败表现,秋夜悬笔,284456998,2025-08-06T12:43:20.000Z,628,327,78,114962,https://www.bilibili.com/video/BV1RYtPzWEx6
40,BV1R55n6WEm3,"（UP主本人采集）
如题，拍摄自家里提供的广东电信IPTV机顶盒。感觉电信IPTV的电视频道挺丰富的。广东电信IPTV今天上线陕西卫视高清频道，内蒙古卫视高清频道，你就知道吗？",Pan烁视频,412843726,2026-05-10T14:01:22.000Z,21,7,1,2746,https://www.bilibili.com/video/BV1R55n6WEm3
41,BV1myDWBMEMR,六款800万像素家用摄像头对比：谁更适合你？,假如科技,25592156,2026-04-09T11:00:00.000Z,1836,239,191,138916,https://www.bilibili.com/video/BV1myDWBMEMR
42,BV12fNC6JE9D,来源：CCTV-2,新华社,473837611,2026-07-13T03:28:04.000Z,3905,372,327,44321,https://www.bilibili.com/video/BV12fNC6JE9D
43,BV1HLcmewE9L,不用机顶盒直接看电视频道的教程,雨后彩虹的梦想家,3493260823628526,2025-01-13T11:41:00.000Z,689,185,201,189803,https://www.bilibili.com/video/BV1HLcmewE9L
44,BV1iCTZ6yE7o,山东有线享TV4K浪潮机顶盒,让唱花絮,3546559046224807,2026-07-04T03:13:52.000Z,18,5,2,1249,https://www.bilibili.com/video/BV1iCTZ6yE7o
45,BV1aoNw66EWV,-,yyyytttrrrr,498903596,2026-07-11T16:03:33.000Z,21,1,0,1247,https://www.bilibili.com/video/BV1aoNw66EWV
46,BV1w7411h7h2,"大家知道CMG（中央广播电视总台）作为国家最权威的广电中心，旗下的新闻、综艺、社教等节目受到大家的欢迎，在新闻节目方面，最受欢迎还是《新闻联播》、《焦点访谈》等。
         本人以手机录屏的形式在央视影音截取了部分内容做成合集，砍掉了重大时政新闻，希望大家多多支持，记得来个“三连”、收藏、发弹幕、评论以及私信和订阅我哦！
提示：本合集所有内容已更新完毕，本人不再继续更新，大家有什么更新内容告诉我的，记得在评论区回复哟！",账号已注销,504137623,2020-02-06T04:21:16.000Z,102,22,19,75504,https://www.bilibili.com/video/BV1w7411h7h2
47,BV13CNj62ELm,很强！,IT小栈,1949854568,2026-07-10T02:52:22.000Z,87,17,1,1607,https://www.bilibili.com/video/BV13CNj62ELm
48,BV1McLg67E4m,最详细的影视仓电视版教程！无敌4K观影，无限速秒加载！！附带4K接口+直播推荐！,叶落QVC,3546960067824582,2026-05-16T09:03:02.000Z,6830,6499,389,124301,https://www.bilibili.com/video/BV1McLg67E4m
49,BV1LKXtBqEuf,如何换2.5G光猫？如何获取到宽带识别码loid？千兆宽带如何真正突破千兆？#光猫 #光猫设置 #换光猫 #宽带装维 #南通,南通弱电全屋WiFi,449090211,2026-03-26T23:05:19.000Z,225,85,18,18074,https://www.bilibili.com/video/BV1LKXtBqEuf
50,BV1WPNH6mEDk,"ts4K
速度和业务能力比GRT强多了",BFSLEE,358964564,2026-07-10T16:43:39.000Z,54,12,3,2923,https://www.bilibili.com/video/BV1WPNH6mEDk
51,BV1uRNF6PELM,本次开机测试主要CPU在本地bandwidth-test和nat带宽测试负载情况，L2 Hardware offload支持问题，简单看了下WiFi 7的配置参数,Athlon_sds,2037423613,2026-07-11T13:21:20.000Z,28,19,4,1517,https://www.bilibili.com/video/BV1uRNF6PELM
52,BV1ibTb6hEZw,-,宝藏软件收藏侠,3706923673193148,2026-07-03T14:16:28.000Z,253,239,6,3730,https://www.bilibili.com/video/BV1ibTb6hEZw
53,BV19tjN6jEFL,中国联通电视,快乐牛大汉,3546802458463134,2026-06-15T14:27:05.000Z,12,1,0,1516,https://www.bilibili.com/video/BV19tjN6jEFL
54,BV1QJMV6LE6j,-,薯条资源库,3546955271637183,2026-07-08T12:56:46.000Z,125,131,5,1886,https://www.bilibili.com/video/BV1QJMV6LE6j
55,BV133M86dEAG,世界杯看球别选错电视！2026 年 7 月全品牌全价位电视选购攻略，高刷、运动补偿、游戏观影机型全覆盖，避开参数陷阱。 预算、需求打在评论区，帮你精准匹配机型，一键三连收藏不迷路！ # 电视选购 #大屏看球 #MiniLED 电视,好物猎人,3493140145113586,2026-07-07T11:18:04.000Z,60,44,16,2904,https://www.bilibili.com/video/BV133M86dEAG
56,BV11usTe7Eww,办宽带要不要选IPTV呢？一个视频给你讲清楚,九橙通信,3546678445476590,2024-08-28T09:27:19.000Z,150,108,20,33745,https://www.bilibili.com/video/BV11usTe7Eww
57,BV1n7QHYaEmb,电信软终端，不用机顶盒也能看直播了！,徐州Telecom网络工程,1968391261,2025-03-12T11:14:27.000Z,286,370,81,74845,https://www.bilibili.com/video/BV1n7QHYaEmb
58,BV1nvN16yEd2,"低价大流量卡免费申请戳⬇️蓝色链接
https://b23.tv/cm-cmt-1-1NqECuXYvfk 
运营商正规手机卡，官方可查验！
免费申请且包邮，有任何疑问欢迎评论区提问",流量卡枫哥,3546977967015966,2026-07-13T07:49:51.000Z,841,31,216,1964,https://www.bilibili.com/video/BV1nvN16yEd2
59,BV1MkMh6sENj,"之前的作品不出意外被锁定了，那这次咱不用画面总行了吧
把之前问的最多的问题汇总一下，一次性讲全，有用请三连！",熊哥BigBearTV,9064153,2026-07-07T14:42:56.000Z,810,642,73,9677,https://www.bilibili.com/video/BV1MkMh6sENj
60,BV1LjPszWEPh,"哈喽大家好，我是你们的小伙伴司波图！
上一期Apple TV评测发包后，评论区惊现“最强传说”——“400块买二手Xbox One S才是最强电视盒子”。在2026年，花500多块钱买一台十年前的老游戏机当客厅大屏的核心，到底是变废为宝，还是纯纯的冤大头？
这期视频我们从“客厅媒体中心”的视角，抛开情怀，深度实测这台昔日王者！
你能看到它降维打击的一面：顶级流媒体DRM认证、绝版的物理4K蓝光光驱、Kodi 21完全体硬件加速，以及白嫖的PC串流和复古模拟器；
但同时，我也会无情揭露它那足以让人崩溃的“致命短板”——国内影音生态断层、杜比视界支持残缺、还有感人的体积与功耗。
到底谁该买它？谁又该果断拔草？答案都在视频里了！",司波图,28457,2026-03-06T10:22:27.000Z,11492,1816,2024,617156,https://www.bilibili.com/video/BV1LjPszWEPh
61,BV12HSEB9E9J,"中国4K直播时代来临！
九大卫视超高清4K频道免费开播，
直击体验4K直播频道的效果。",杰夫视点,618622902,2025-11-28T12:31:31.000Z,73,44,6,7062,https://www.bilibili.com/video/BV12HSEB9E9J
62,BV1GS4y1v73Q,"自录
去年9月下旬装不成的移动更换成了电信
所以缺了移动IPTV部分
不过移动的电视频道并移动宽带装不成少的可怜
可以忽略 (doge",Pan烁视频,412843726,2022-06-16T15:39:10.000Z,44,24,7,24511,https://www.bilibili.com/video/BV1GS4y1v73Q
63,BV1DtFVzrE9E,"谁说看地方台非要装电视盒子来着？

只要有手机，就能在线看央视8K直播和地方卫视！

免费无广告！央视官方出品！",殇小辛,17867932,2026-02-03T08:27:12.000Z,727,168,202,34958,https://www.bilibili.com/video/BV1DtFVzrE9E
64,BV1HXNg6LE3g,-,yyyytttrrrr,498903596,2026-07-12T15:41:44.000Z,22,0,1,688,https://www.bilibili.com/video/BV1HXNg6LE3g
65,BV1Sa7ezgEwt,-,犀利的田,3546908456913614,2025-06-04T01:32:38.000Z,13,7,0,1725,https://www.bilibili.com/video/BV1Sa7ezgEwt
66,BV14e411Y7rN,-,视听中国,513411707,2024-01-24T12:10:14.000Z,742,254,271,80771,https://www.bilibili.com/video/BV14e411Y7rN
67,BV1GB7P6yEBx,好强哦！,IT小栈,1949854568,2026-06-22T07:05:55.000Z,842,599,33,15749,https://www.bilibili.com/video/BV1GB7P6yEBx
68,BV1BrMu6yENE,-,醋醋1223,1379568558,2026-07-05T04:14:59.000Z,11,7,0,1120,https://www.bilibili.com/video/BV1BrMu6yENE
69,BV1ovT96YEYA,-,连收破烂都失业了,493310886,2026-07-06T11:48:34.000Z,52,46,1,2863,https://www.bilibili.com/video/BV1ovT96YEYA
70,BV114Ns6bEjk,"视频下方置顶评论区免费申请：
移动极光卡2.0→268G流量+100分钟通话+白金速率+本地号码+流量结转+亲情号
电信天马卡→280G流量+流量结转+黄金速率+20年流量有效期+自主激活+首月免租
联通游云卡→255G流量+100分钟通话+20年长期套餐+5G高速率+首月免租+无合约期",流量卡老白,3546706150951347,2026-07-11T02:38:13.000Z,280,444,127,15187,https://www.bilibili.com/video/BV114Ns6bEjk
71,BV1Aj421D7c5,优酷,海上奇兵,480242164,2024-02-29T11:33:54.000Z,28,14,4,4359,https://www.bilibili.com/video/BV1Aj421D7c5
72,BV1gq4y1b7xC,三代中九户户通,终于找到啦,499677306,2022-02-05T13:19:23.000Z,110,90,11,81751,https://www.bilibili.com/video/BV1gq4y1b7xC
73,BV1U14y1j7iu,搭载华为处理器的电视盒子，基本上都可以使用这个方法给电视盒子升级系统。个别奇葩的型号除外。可以说90%的型号都通用。,小飞同学聊科技,2092055972,2022-10-20T13:24:52.000Z,859,127,151,195555,https://www.bilibili.com/video/BV1U14y1j7iu
74,BV16ZNA6ZESp,-,江城秋雨,32663042,2026-07-11T14:12:14.000Z,17,3,1,2251,https://www.bilibili.com/video/BV16ZNA6ZESp
75,BV1LL411N7iN,Tivimate 地表最强最好用IPTV   秒杀其他IPTV 没有竞争对手 支持M3U Xtream Codes Stalker Portal协议 多屏同播,SO5君,14772240,2022-02-28T16:12:38.000Z,110,56,48,22704,https://www.bilibili.com/video/BV1LL411N7iN
76,BV1wS4y1f76Y,宽带是无锡电信，估计是华为悦盒的机顶盒都可以设置。,Nbpokemon,281251125,2022-01-17T13:19:10.000Z,286,209,37,114914,https://www.bilibili.com/video/BV1wS4y1f76Y
77,BV12pMu6oEkW,"录制
明天2026年7月6日、央视各个频道原标清系统正式停播、央视各个频道由标清系统转换为高清系统独立播出（明天央视各个频道标清停播）",郑文广州警车粤A警,356129658,2026-07-05T04:11:02.000Z,48,28,10,6155,https://www.bilibili.com/video/BV12pMu6oEkW
78,BV1kYPuzxEQn,烧星日记：1,-星-海漫步者,3690987014588674,2026-03-01T16:42:05.000Z,49,83,5,7197,https://www.bilibili.com/video/BV1kYPuzxEQn
79,BV143Tk6nE24,bilibili,醉梦の摄氏度,1829724009,2026-07-02T03:19:17.000Z,13,5,1,1327,https://www.bilibili.com/video/BV143Tk6nE24
80,BV1zK411N7Zf,电视频道停播,bili_18204233856,495372173,2020-09-06T16:00:49.000Z,18,6,3,5977,https://www.bilibili.com/video/BV1zK411N7Zf
81,BV1rdNc6HE5U,宁波电视台-直击台风“巴威”特别直播-2026年7月11日下午1点开启首档直播,nbstephen,341404855,2026-07-11T11:23:46.000Z,18,2,2,1591,https://www.bilibili.com/video/BV1rdNc6HE5U
82,BV18oXABxEzZ,"录制自酒店提供的重庆电信IPTV终端
回重庆参加了个考试，备考整得人是晕头转向，索性先利用房间里的电视换换脑子
视频最后为试用重庆IPTV的倍速时移功能，但没鼓捣明白点播到底该怎么个点播法……",东丽大道飞驰的风采,94377493,2026-03-27T07:32:47.000Z,9,0,1,1549,https://www.bilibili.com/video/BV18oXABxEzZ
83,BV1s3Ey6EE81,「 fR频帧」 美加墨世界杯 电视观看教程 (海信 索尼 LG),fR频帧,259982846,2026-06-12T04:12:52.000Z,26,36,3,4870,https://www.bilibili.com/video/BV1s3Ey6EE81
84,BV1Wo4y147LD,"91电视直播 自定义频道 西藏IPTV电视频道 共计116套
地址为 iptv.xizang3300.tv10.com:1935/",武进有线数字电视,13609266,2023-05-10T00:55:48.000Z,20,21,1,3575,https://www.bilibili.com/video/BV1Wo4y147LD
85,BV1m9ZHYbEZe,IPTV内网融合教程 扔掉运营商机顶盒，全家任何设备都可以同时观看,ADliuyan,488185861,2025-03-31T13:04:50.000Z,439,141,76,58194,https://www.bilibili.com/video/BV1m9ZHYbEZe
86,BV11t411t7mY,"刚才突然想起来的。。so，把电视机打开，之后一个一个看。
网络：电信IPTV。
不包含时政内容，请注意，谢谢！",tonycolin,11191432,2019-03-06T16:36:14.000Z,21,39,1,10172,https://www.bilibili.com/video/BV11t411t7mY
87,BV1AE2PYgEdH,百元成本废弃手机秒变骁龙888机顶盒+手游游戏机+高清播放机,老张是大佬,3070996,2024-10-11T11:05:16.000Z,12214,1344,2020,529159,https://www.bilibili.com/video/BV1AE2PYgEdH
88,BV1FL4y1b7Dp,"总所周知 最强机顶盒是XBOX，那么如何使用它来观看IPTV？
以后就可以大大方方的把它放在电视柜边上了。",futonfutonda,258049740,2022-01-03T04:29:19.000Z,3398,643,586,197775,https://www.bilibili.com/video/BV1FL4y1b7Dp
89,BV1YVNP6mEnV,折腾NAS外网访问3年，我把9种方案全试了一遍：别再乱选了,阿邦不emo,350102305,2026-07-12T01:00:00.000Z,285,236,24,9429,https://www.bilibili.com/video/BV1YVNP6mEnV
90,BV1Nv4y1k7Gf,上期视频我们分别对光猫设置、获取直播源以及多网口软路由和双网口软路由的设置操作进行了实操演示。本期视频我们补全华硕路由器的设置方法。,卡卡的鼓捣日记,310343153,2023-01-25T12:00:00.000Z,1686,441,240,126038,https://www.bilibili.com/video/BV1Nv4y1k7Gf
91,BV1suE96rEyX,-,bili17273860229,1416876180,2026-06-10T10:25:00.000Z,14,2,1,2465,https://www.bilibili.com/video/BV1suE96rEyX
92,BV1v6421Z7Qh,1分钟教会你！如何在iPhone手机上免费观看电视直播！,小核数码,46957906,2024-07-01T03:55:00.000Z,271,45,53,20456,https://www.bilibili.com/video/BV1v6421Z7Qh
93,BV15eMW62ESu,-,bili_33744693136,1082431298,2026-07-06T23:34:25.000Z,30,4,2,590,https://www.bilibili.com/video/BV15eMW62ESu
94,BV11n6oBiEP4,组播转单播系列第一期,青岛潮哥,73246147,2026-01-11T14:45:09.000Z,203,204,53,13029,https://www.bilibili.com/video/BV11n6oBiEP4
